incident_id,case_number,report_date,report_time,occurred_date,occurred_time,crime_type,crime_category,ucr_code,crime_severity,premises_type,location_description,latitude,longitude,district,beat,neighborhood,zip_code,ward,victim_count,victim_age_group,victim_gender,victim_race,suspect_count,suspect_age_group,suspect_gender,suspect_race,arrest_made,arrest_date,charges_filed,case_status,clearance_type,weapon_used,domestic_related,gang_related,hate_crime,property_damage,estimated_loss,stolen_vehicles,recovered_property,officer_id,responding_officers,investigation_hours,witnesses,evidence_collected,video_footage,day_of_week,time_category,season,month,year,is_holiday,weather,temperature_f,reported_by,priority_level,arrest_date_status,arrest_status
INC00003889,2023-003889,2023-05-27,18:16:00,2023-05-27,09:00:00,Fraud,Other,7U,Infraction,Convenience Store,8836 Pine St,40.89908,-74.04035,Downtown,4B,Riverside,10076,9,4,35-44,Male,White,3,55+,Male,Unknown,Yes,2023-07-27,No,Closed - Arrested,Unknown,Blunt Object,No,No,No,No,0,0,No,OFF0357,3,62,3,Yes,Yes,Monday,Morning,Spring,May,2023,No,Rain,70,Officer,Medium,Recorded,Completed
INC00003890,2023-003890,2023-03-14,21:19:00,2023-03-10,17:38:00,Fraud,Other,6I,Infraction,Gas Station,5279 Cedar St,40.744479,-73.824319,Downtown,1B,Riverside,34350,8,3,25-34,Unknown,White,2,Unknown,Male,Asian,No,,No,Closed - Unfounded,Arrest,Unknown,No,No,No,Yes,33277,0,No,OFF0163,2,44,4,No,No,Thursday,Evening,Spring,March,2023,No,Snow,72,Third Party,Low,Not Applicable / Pending,Not Applicable
INC00003891,2023-003891,2023-02-27,01:57:00,2023-02-21,11:32:00,Drug Offense,Other,7O,Felony,Gas Station,3855 Maple St,40.929442,-74.199097,North,16E,Oak Park,35706,2,1,55-64,Female,Hispanic,1,Unknown,Male,Unknown,Yes,,Yes,Open,Unknown,Unknown,No,No,No,Yes,20307,0,No,OFF0320,3,55,4,No,No,Wednesday,Morning,Winter,February,2023,No,Rain,58,Third Party,High,Not Applicable / Pending,Pending
INC00003892,2023-003892,2023-06-14,16:35:00,2023-06-09,17:09:00,Homicide,Violent,7V,Misdemeanor,Other,2673 Maple St,40.472922,-74.081909,North,17A,Downtown Core,37323,1,3,35-44,Unknown,Black,0,Unknown,Male,Other,No,,No,Open,Unknown,Blunt Object,No,No,No,No,0,0,No,OFF0499,1,49,2,No,No,Friday,Evening,Summer,June,2023,No,Clear,63,Anonymous,Low,Not Applicable / Pending,Not Applicable
INC00003893,2023-003893,2023-06-22,01:05:00,2023-06-17,02:37:00,Fraud,Other,8F,Felony,Park,4996 Maple St,40.857074,-74.254288,Suburbs,10B,Midtown,74899,14,1,65+,Male,Asian,3,55+,Unknown,White,Yes,,No,Closed - Unfounded,Unknown,Unknown,No,No,No,No,0,0,No,OFF0479,1,175,4,Yes,No,Saturday,Night,Summer,June,2023,No,Rain,40,Third Party,Low,Not Applicable / Pending,Pending
INC00003894,2023-003894,2023-01-01,15:43:00,2022-12-28,05:53:00,Theft,Property,3B,Felony,Other,360 Cedar St,40.935046,-74.138719,East,8C,Downtown Core,82374,5,2,55-64,Male,Asian,0,Unknown,Female,Unknown,No,,No,Under Investigation,Unknown,Unknown,No,No,Yes,Yes,11180,0,No,OFF0197,2,195,2,No,No,Tuesday,Morning,Winter,January,2023,No,Rain,37,Third Party,Low,Not Applicable / Pending,Not Applicable
INC00003895,2023-003895,2023-01-08,15:01:00,2023-01-05,16:02:00,DUI,Other,3G,Infraction,Street,8007 Main St,40.611124,-73.949445,West,20D,Downtown Core,74005,4,2,0-17,Male,Asian,0,Unknown,Unknown,Unknown,No,,No,Under Investigation,Unknown,Unknown,No,No,No,No,0,0,No,OFF0265,1,32,2,No,Yes,Tuesday,Afternoon,Winter,January,2023,No,Cloudy,38,Third Party,Low,Not Applicable / Pending,Not Applicable
INC00003896,2023-003896,2023-01-24,06:56:00,2023-01-18,08:19:00,Homicide,Violent,6W,Felony,Mall,4575 Elm St,40.674932,-74.244031,Suburbs,20D,Oak Park,97951,15,3,18-24,Unknown,Other,1,Unknown,Female,Hispanic,No,,No,Closed - Arrested,Arrest,Unknown,No,No,No,No,0,0,No,OFF0115,3,28,1,No,No,Thursday,Morning,Winter,January,2023,No,Snow,45,Victim,Low,Not Applicable / Pending,Not Applicable
INC00003897,2023-003897,2023-11-16,19:31:00,2023-11-14,21:35:00,Cybercrime,Other,6Q,Misdemeanor,Office,4434 Elm St,40.672649,-73.853492,South,13E,Southview,66440,1,3,25-34,Unknown,Unknown,0,35-44,Male,Hispanic,No,,Yes,Closed - Cleared,Unknown,Firearm,No,No,No,No,0,0,No,OFF0146,2,118,0,Yes,Yes,Saturday,Night,Fall,November,2023,No,Clear,61,Witness,Medium,Not Applicable / Pending,Not Applicable
INC00003898,2023-003898,2023-01-02,21:16:00,2022-12-27,00:39:00,Fraud,Other,2G,Infraction,Commercial,8116 Cedar St,40.478209,-74.10433,South,8E,Eastbrook,57696,10,3,65+,Unknown,Other,3,Unknown,Unknown,Hispanic,No,,No,Suspended,Unknown,Unknown,No,No,No,No,20940,0,No,OFF0163,3,55,1,No,Yes,Wednesday,Night,Winter,January,2023,Yes,Snow,67,Victim,High,Not Applicable / Pending,Not Applicable
INC00003899,2023-003899,2023-06-14,14:34:00,2023-06-10,18:58:00,Sexual Assault,Violent,7F,Felony,Parking Lot,1299 Main St,40.8745,-73.806251,Central,8B,Westside,54371,12,3,0-17,Unknown,Black,2,Unknown,Unknown,Unknown,Yes,,Yes,Closed - Cleared,Exceptional,Unknown,No,No,Yes,No,44602,0,No,OFF0121,2,142,2,No,Yes,Friday,Evening,Summer,June,2023,No,Cloudy,51,Victim,Medium,Not Applicable / Pending,Pending
INC00003900,2023-003900,2023-01-03,15:28:00,2023-01-03,07:12:00,Domestic Violence,Other,1C,Felony,Transit,9827 Pine St,40.470556,-74.007824,Downtown,2A,Midtown,42405,10,1,65+,Female,Black,0,Unknown,Male,Unknown,Yes,2023-02-12,No,Suspended,Arrest,Unknown,No,No,No,No,22300,0,No,OFF0038,3,116,1,No,Yes,Thursday,Morning,Winter,January,2023,No,Fog,77,Victim,High,Recorded,Completed
INC00003901,2023-003901,2023-10-22,15:33:00,2023-10-22,04:57:00,DUI,Other,6C,Infraction,Other,7356 Elm St,40.745293,-74.124581,South,8B,Eastbrook,54314,11,4,65+,Unknown,Other,0,Unknown,Female,Unknown,Yes,,Yes,Under Investigation,Unfounded,Unknown,No,No,No,Yes,0,0,Yes,OFF0211,1,107,3,No,Yes,Tuesday,Night,Fall,October,2023,No,Snow,81,Anonymous,Medium,Not Applicable / Pending,Pending
INC00003902,2023-003902,2023-10-15,08:15:00,2023-10-15,01:58:00,Domestic Violence,Other,8L,Misdemeanor,Other,205 Oak St,40.546456,-73.955798,North,15D,Oak Park,80061,5,2,Unknown,Female,Black,0,45-54,Female,Asian,No,,No,Under Investigation,Arrest,Other,No,Yes,No,Yes,0,0,No,OFF0412,2,97,3,No,No,Tuesday,Night,Fall,October,2023,No,Fog,65,Third Party,High,Not Applicable / Pending,Not Applicable
INC00003903,2023-003903,2023-05-01,13:16:00,2023-04-26,14:24:00,Drug Offense,Other,5Q,Misdemeanor,Office,1138 Cedar St,40.516059,-73.991027,Downtown,16B,Northgate,90134,15,2,Unknown,Unknown,White,2,Unknown,Unknown,Unknown,No,,No,Open,Exceptional,Unknown,Yes,No,No,Yes,6399,0,Yes,OFF0299,2,17,0,No,No,Wednesday,Afternoon,Spring,May,2023,No,Rain,87,Witness,High,Not Applicable / Pending,Not Applicable
INC00003904,2023-003904,2023-01-14,04:11:00,2023-01-08,01:14:00,Fraud,Other,6F,Misdemeanor,Residence,1820 Maple St,40.880332,-74.045185,Suburbs,4A,Harbor District,50234,7,4,45-54,Male,White,1,45-54,Unknown,Hispanic,No,,Yes,Suspended,Unfounded,Knife,No,No,No,No,0,0,No,OFF0068,3,86,0,Yes,No,Monday,Night,Winter,January,2023,No,Snow,44,Witness,High,Not Applicable / Pending,Not Applicable
INC00003905,2023-003905,2023-04-25,11:04:00,2023-04-22,04:16:00,Vehicle Theft,Property,8S,Felony,Other,4315 Pine St,40.87085,-74.19938,West,4D,Riverside,50836,4,1,35-44,Female,White,3,Unknown,Female,Unknown,No,,No,Closed - Unfounded,Unfounded,Other,No,No,No,Yes,23707,1,No,OFF0043,2,84,4,No,Yes,Thursday,Night,Spring,April,2023,No,Clear,66,Witness,High,Not Applicable / Pending,Not Applicable
INC00003906,2023-003906,2023-07-25,23:00:00,2023-07-24,13:21:00,Homicide,Violent,5B,Misdemeanor,Parking Lot,6508 Maple St,40.766578,-74.178093,Downtown,15D,Oak Park,48723,12,3,65+,Female,Other,0,Unknown,Unknown,Unknown,Yes,,No,Closed - Arrested,Unfounded,Unknown,No,No,No,No,15626,0,No,OFF0340,2,182,4,No,No,Thursday,Afternoon,Summer,July,2023,No,Cloudy,64,Victim,Medium,Not Applicable / Pending,Pending
INC00003907,2023-003907,2023-07-25,22:13:00,2023-07-19,11:28:00,Homicide,Violent,6X,Felony,Restaurant,9333 Pine St,40.791711,-73.834999,Suburbs,8B,Downtown Core,92242,12,2,18-24,Unknown,Hispanic,1,Unknown,Unknown,Unknown,Yes,2023-07-31,Yes,Closed - Cleared,Unknown,Unknown,Yes,No,Yes,Yes,0,0,Yes,OFF0435,3,57,2,Yes,Yes,Thursday,Morning,Summer,July,2023,No,Fog,77,Officer,Low,Recorded,Completed
INC00003908,2023-003908,2023-10-18,22:11:00,2023-10-17,13:15:00,Arson,Other,4O,Felony,Office,4642 Main St,40.851074,-73.872594,Central,5A,Eastbrook,41749,5,1,45-54,Male,Hispanic,3,25-34,Unknown,Hispanic,Yes,2024-01-15,No,Suspended,Unknown,Unknown,Yes,No,No,No,24567,0,No,OFF0202,3,24,4,No,Yes,Friday,Afternoon,Fall,October,2023,No,Fog,32,Anonymous,High,Recorded,Completed
INC00003909,2023-003909,2023-07-20,19:22:00,2023-07-14,11:53:00,Arson,Other,1W,Misdemeanor,Park,9921 Maple St,40.759937,-74.027542,East,9D,Northgate,61929,6,3,Unknown,Female,White,3,35-44,Unknown,Hispanic,No,,No,Closed - Arrested,Arrest,Unknown,No,Yes,No,No,22414,0,No,OFF0395,2,174,2,No,No,Saturday,Morning,Summer,July,2023,No,Snow,51,Witness,High,Not Applicable / Pending,Not Applicable
INC00003910,2023-003910,2023-05-18,17:15:00,2023-05-13,16:36:00,Cybercrime,Other,9U,Infraction,Gas Station,8527 Elm St,40.503825,-74.079648,West,9E,Downtown Core,69236,15,2,35-44,Female,Unknown,0,0-17,Male,Hispanic,No,,No,Closed - Unfounded,Arrest,Blunt Object,No,No,No,No,0,0,No,OFF0060,1,73,3,No,Yes,Saturday,Afternoon,Spring,May,2023,Yes,Clear,63,Third Party,Low,Not Applicable / Pending,Not Applicable
INC00003911,2023-003911,2023-02-15,05:09:00,2023-02-09,18:31:00,Homicide,Violent,7T,Misdemeanor,Restaurant,2043 Oak St,40.705779,-73.990966,Central,2A,Midtown,69413,1,1,25-34,Male,Asian,2,Unknown,Unknown,Unknown,Yes,,Yes,Closed - Unfounded,Unknown,Unknown,No,No,No,Yes,0,0,No,OFF0449,2,123,3,Yes,No,Friday,Evening,Winter,February,2023,No,Cloudy,84,Victim,High,Not Applicable / Pending,Pending
INC00003912,2023-003912,2023-07-21,22:34:00,2023-07-17,01:04:00,Drug Offense,Other,7R,Felony,Park,1986 Maple St,40.762211,-73.800489,South,16C,Southview,80074,10,1,45-54,Female,Hispanic,1,18-24,Female,Unknown,No,,Yes,Under Investigation,Arrest,Unknown,No,No,No,No,26169,0,No,OFF0375,1,149,0,No,Yes,Sunday,Night,Summer,July,2023,No,Rain,88,Victim,Low,Not Applicable / Pending,Not Applicable
INC00003913,2023-003913,2022-12-31,14:26:00,2022-12-27,00:44:00,Burglary,Property,4V,Felony,Commercial,9791 Main St,40.849577,-73.869462,West,3E,Riverside,88195,5,4,65+,Female,Black,3,Unknown,Unknown,Unknown,No,,Yes,Closed - Unfounded,Exceptional,Unknown,No,No,No,No,0,0,No,OFF0295,2,158,1,Yes,Yes,Monday,Night,Winter,January,2023,No,Rain,86,Victim,Medium,Not Applicable / Pending,Not Applicable
INC00003914,2023-003914,2023-12-14,18:24:00,2023-12-12,19:29:00,Arson,Other,3R,Infraction,Parking Lot,4679 Maple St,40.678172,-73.791321,Central,3A,Eastbrook,66484,7,1,65+,Male,Asian,1,Unknown,Unknown,White,No,,Yes,Closed - Cleared,Unfounded,Blunt Object,No,No,No,No,0,0,No,OFF0208,3,67,2,No,No,Saturday,Evening,Winter,December,2023,No,Cloudy,56,Officer,Medium,Not Applicable / Pending,Not Applicable
INC00003915,2023-003915,2023-04-01,15:57:00,2023-03-29,16:46:00,Fraud,Other,6T,Felony,School,8106 Cedar St,40.634105,-74.023285,Suburbs,5C,Midtown,97062,2,4,0-17,Male,Asian,0,25-34,Unknown,Unknown,No,,Yes,Closed - Unfounded,Unknown,Unknown,No,No,No,Yes,24256,0,Yes,OFF0326,1,117,0,No,Yes,Monday,Afternoon,Spring,April,2023,No,Cloudy,77,Victim,Low,Not Applicable / Pending,Not Applicable
INC00003916,2023-003916,2023-06-02,22:44:00,2023-06-02,17:46:00,Fraud,Other,8T,Misdemeanor,Restaurant,7572 Oak St,40.820041,-73.782766,Downtown,11D,Midtown,41342,11,3,55-64,Female,White,1,35-44,Unknown,Hispanic,No,,Yes,Closed - Cleared,Unknown,Unknown,No,Yes,No,Yes,0,0,Yes,OFF0378,2,137,1,Yes,No,Sunday,Evening,Summer,June,2023,No,Cloudy,80,Victim,Low,Not Applicable / Pending,Not Applicable
INC00003917,2023-003917,2023-03-18,00:44:00,2023-03-12,17:32:00,Vehicle Theft,Property,2X,Felony,Gas Station,3031 Cedar St,40.611319,-73.922752,Downtown,2C,Harbor District,66127,4,3,0-17,Male,Other,3,25-34,Unknown,Hispanic,No,,No,Closed - Unfounded,Unknown,Unknown,Yes,No,No,Yes,37487,1,No,OFF0064,1,22,3,Yes,Yes,Monday,Evening,Spring,March,2023,No,Fog,59,Victim,High,Not Applicable / Pending,Not Applicable
INC00003918,2023-003918,2023-12-15,00:55:00,2023-12-11,00:39:00,DUI,Other,8J,Infraction,Parking Lot,5460 Oak St,40.793752,-73.940637,Downtown,10D,Eastbrook,23737,14,1,55-64,Male,Asian,2,Unknown,Unknown,Hispanic,No,,No,Suspended,Unfounded,Firearm,No,No,No,Yes,7542,0,No,OFF0144,3,75,3,Yes,Yes,Sunday,Night,Winter,December,2023,No,Snow,57,Witness,High,Not Applicable / Pending,Not Applicable
INC00003919,2023-003919,2023-12-08,22:38:00,2023-12-05,13:32:00,Drug Offense,Other,8U,Misdemeanor,Bank,6783 Main St,40.642441,-73.961897,East,6A,Hillside,27710,11,4,Unknown,Unknown,Other,3,Unknown,Unknown,Hispanic,No,,Yes,Closed - Cleared,Exceptional,Unknown,No,No,No,No,0,0,No,OFF0058,1,137,0,No,Yes,Sunday,Afternoon,Winter,December,2023,No,Snow,87,Third Party,High,Not Applicable / Pending,Not Applicable
INC00003920,2023-003920,2023-02-11,21:57:00,2023-02-06,01:53:00,Vehicle Theft,Property,5Z,Felony,Street,6418 Elm St,40.917228,-73.965113,East,18A,Harbor District,25542,14,4,18-24,Male,Hispanic,0,35-44,Male,Unknown,No,,Yes,Closed - Arrested,Unknown,Unknown,No,No,No,No,0,1,No,OFF0250,2,105,0,Yes,No,Monday,Night,Winter,February,2023,No,Cloudy,54,Third Party,High,Not Applicable / Pending,Not Applicable
INC00003921,2023-003921,2023-02-11,13:45:00,2023-02-09,07:17:00,Burglary,Property,8T,Misdemeanor,Convenience Store,4342 Main St,40.820525,-74.086213,East,9B,Westside,22863,11,1,25-34,Male,Black,0,Unknown,Unknown,Unknown,No,,No,Closed - Unfounded,Unknown,Other,No,No,No,No,0,0,Yes,OFF0177,3,89,0,No,No,Monday,Morning,Winter,February,2023,No,Clear,77,Witness,Medium,Not Applicable / Pending,Not Applicable
INC00003922,2023-003922,2023-06-03,16:50:00,2023-06-03,15:29:00,Cybercrime,Other,6I,Infraction,Office,4939 Elm St,40.846748,-74.075082,Downtown,5B,Riverside,76365,12,1,55-64,Male,Unknown,0,Unknown,Unknown,Unknown,No,,No,Open,Unknown,Unknown,No,No,Yes,No,23600,0,No,OFF0336,1,48,4,Yes,Yes,Monday,Afternoon,Summer,June,2023,No,Snow,46,Third Party,High,Not Applicable / Pending,Not Applicable
INC00003923,2023-003923,2023-10-31,01:24:00,2023-10-27,10:24:00,Arson,Other,1H,Misdemeanor,Other,1636 Oak St,40.468768,-74.019721,Central,9E,Midtown,80837,1,1,35-44,Female,Asian,1,Unknown,Female,Unknown,No,,No,Open,Unknown,Knife,Yes,No,No,No,0,0,No,OFF0402,2,27,4,No,No,Thursday,Morning,Fall,November,2023,No,Clear,35,Witness,High,Not Applicable / Pending,Not Applicable
INC00003924,2023-003924,2023-08-14,11:38:00,2023-08-13,03:53:00,Drug Offense,Other,6B,Felony,Residence,9571 Main St,40.791069,-74.031864,West,7E,Midtown,63636,7,1,55-64,Unknown,Other,1,45-54,Unknown,Unknown,No,,Yes,Open,Unknown,Unknown,No,Yes,No,No,0,0,No,OFF0233,1,70,2,Yes,No,Wednesday,Night,Summer,August,2023,Yes,Rain,61,Officer,Low,Not Applicable / Pending,Not Applicable
INC00003925,2023-003925,2023-04-18,04:35:00,2023-04-12,01:19:00,Cybercrime,Other,8D,Infraction,Transit,935 Maple St,40.508021,-73.898785,Central,12D,Eastbrook,41016,7,1,45-54,Male,Asian,0,0-17,Unknown,Black,Yes,,No,Closed - Cleared,Unknown,Knife,No,Yes,No,No,11472,0,No,OFF0375,3,39,3,No,Yes,Thursday,Night,Spring,April,2023,No,Clear,88,Anonymous,High,Not Applicable / Pending,Pending
INC00003926,2023-003926,2023-07-04,05:24:00,2023-07-02,05:56:00,DUI,Other,4S,Misdemeanor,School,5052 Oak St,40.506723,-73.915996,East,7D,Oak Park,98066,7,1,25-34,Unknown,Hispanic,1,Unknown,Unknown,Other,Yes,2023-08-23,No,Open,Exceptional,Firearm,No,No,No,No,22450,0,Yes,OFF0474,1,100,4,Yes,No,Thursday,Morning,Summer,July,2023,No,Clear,54,Victim,High,Recorded,Completed
INC00003927,2023-003927,2023-05-10,19:49:00,2023-05-06,01:00:00,Cybercrime,Other,2R,Felony,Street,7186 Pine St,40.579718,-74.148945,South,3C,Oak Park,96089,12,4,25-34,Female,White,2,55+,Female,Unknown,Yes,,Yes,Open,Unfounded,Unknown,No,No,No,Yes,0,0,No,OFF0364,3,170,0,Yes,Yes,Friday,Night,Spring,May,2023,No,Snow,85,Witness,Low,Not Applicable / Pending,Pending
INC00003928,2023-003928,2023-03-13,10:58:00,2023-03-10,02:52:00,Vehicle Theft,Property,9N,Felony,Parking Lot,1087 Main St,40.515666,-74.007264,South,9C,Hillside,26358,5,1,0-17,Unknown,Unknown,3,25-34,Unknown,Unknown,No,,No,Closed - Unfounded,Unknown,Unknown,No,No,No,No,24149,1,Yes,OFF0156,2,165,0,No,No,Wednesday,Night,Spring,March,2023,No,Snow,33,Victim,Medium,Not Applicable / Pending,Not Applicable
INC00003929,2023-003929,2023-11-10,07:35:00,2023-11-07,19:36:00,Burglary,Property,5O,Felony,Hospital,6627 Main St,40.687175,-74.184662,South,20A,Hillside,40452,11,2,25-34,Female,Unknown,2,0-17,Unknown,Unknown,No,,Yes,Open,Unfounded,Unknown,No,No,No,No,0,0,Yes,OFF0215,3,154,2,Yes,No,Sunday,Evening,Fall,November,2023,No,Cloudy,76,Anonymous,Low,Not Applicable / Pending,Not Applicable
INC00003930,2023-003930,2023-03-12,00:29:00,2023-03-09,10:37:00,Fraud,Other,7N,Infraction,Mall,7218 Cedar St,40.746609,-74.238709,West,14E,Oak Park,47750,11,4,65+,Unknown,Hispanic,3,Unknown,Unknown,Unknown,No,,No,Suspended,Arrest,Unknown,No,No,No,Yes,9436,0,No,OFF0281,2,103,4,No,No,Tuesday,Morning,Spring,March,2023,No,Fog,53,Officer,Medium,Not Applicable / Pending,Not Applicable
INC00003931,2023-003931,2023-02-16,22:58:00,2023-02-10,03:43:00,Drug Offense,Other,8G,Infraction,Park,6435 Oak St,40.766682,-73.765785,South,19B,Hillside,59358,3,4,0-17,Male,Other,1,Unknown,Female,Unknown,Yes,2023-03-24,Yes,Open,Arrest,Unknown,No,No,No,No,0,0,No,OFF0251,2,115,2,No,No,Saturday,Night,Winter,February,2023,No,Clear,41,Officer,High,Recorded,Completed
INC00003932,2023-003932,2023-09-09,02:21:00,2023-09-04,01:21:00,Cybercrime,Other,9N,Infraction,Hospital,1842 Elm St,40.921121,-74.07062,North,1D,Downtown Core,89868,3,4,45-54,Male,Black,1,Unknown,Unknown,Hispanic,No,,Yes,Closed - Arrested,Unknown,Unknown,No,No,No,Yes,33857,0,No,OFF0492,2,67,3,No,Yes,Monday,Night,Fall,September,2023,No,Fog,35,Victim,High,Not Applicable / Pending,Not Applicable
INC00003933,2023-003933,2023-10-07,21:25:00,2023-10-03,20:50:00,Vandalism,Other,9E,Misdemeanor,Parking Lot,896 Pine St,40.690239,-74.119381,Suburbs,18A,Hillside,65659,13,2,65+,Male,Hispanic,3,18-24,Unknown,White,No,,No,Closed - Arrested,Arrest,Unknown,Yes,Yes,No,Yes,0,0,Yes,OFF0160,2,91,4,No,No,Monday,Evening,Fall,October,2023,No,Fog,30,Witness,High,Not Applicable / Pending,Not Applicable
INC00003934,2023-003934,2023-07-20,11:40:00,2023-07-19,01:17:00,Fraud,Other,7S,Misdemeanor,School,7498 Maple St,40.893892,-73.801388,Central,8B,Riverside,54357,4,3,45-54,Female,Other,0,35-44,Unknown,Unknown,Yes,,No,Under Investigation,Unknown,Other,No,No,No,No,161,0,No,OFF0095,2,116,2,Yes,No,Saturday,Night,Summer,July,2023,No,Cloudy,39,Anonymous,Medium,Not Applicable / Pending,Pending
INC00003935,2023-003935,2023-03-01,00:33:00,2023-02-27,09:26:00,Arson,Other,3N,Misdemeanor,Mall,792 Oak St,40.5611,-74.04622,Suburbs,8A,Northgate,91851,13,2,55-64,Female,Unknown,0,Unknown,Male,Unknown,No,,No,Closed - Cleared,Exceptional,Unknown,No,No,No,Yes,0,0,No,OFF0361,3,192,2,No,No,Friday,Morning,Spring,March,2023,No,Clear,47,Witness,Low,Not Applicable / Pending,Not Applicable
INC00003936,2023-003936,2023-06-03,03:55:00,2023-05-29,14:21:00,Arson,Other,9B,Infraction,Residence,2935 Pine St,40.819981,-73.894561,South,20E,Hillside,17121,13,1,35-44,Male,Unknown,3,25-34,Unknown,Unknown,No,,Yes,Closed - Cleared,Arrest,Unknown,No,No,No,Yes,30611,0,No,OFF0190,3,83,1,Yes,Yes,Monday,Afternoon,Summer,June,2023,No,Snow,85,Witness,High,Not Applicable / Pending,Not Applicable
INC00003937,2023-003937,2023-06-18,15:39:00,2023-06-17,00:04:00,Cybercrime,Other,1T,Infraction,Gas Station,2271 Oak St,40.961089,-74.178317,Downtown,13D,Southview,41898,10,1,55-64,Unknown,Other,3,Unknown,Male,Black,No,,No,Suspended,Unfounded,Unknown,No,No,No,Yes,0,0,No,OFF0105,2,11,0,Yes,Yes,Tuesday,Night,Summer,June,2023,No,Fog,87,Witness,High,Not Applicable / Pending,Not Applicable
INC00003938,2023-003938,2023-08-19,11:07:00,2023-08-17,12:03:00,Fraud,Other,1X,Infraction,Commercial,3579 Oak St,40.658927,-74.142281,East,5E,Downtown Core,96030,5,2,65+,Unknown,Black,3,Unknown,Unknown,Other,Yes,,Yes,Open,Exceptional,Unknown,No,No,No,No,0,0,No,OFF0373,3,27,0,Yes,No,Monday,Afternoon,Summer,August,2023,No,Snow,45,Victim,High,Not Applicable / Pending,Pending
INC00003939,2023-003939,2023-01-21,07:14:00,2023-01-14,10:22:00,Sexual Assault,Violent,8W,Misdemeanor,Gas Station,2623 Elm St,40.512146,-74.022428,West,12D,Hillside,41368,10,2,Unknown,Female,Black,1,35-44,Male,Other,No,,Yes,Closed - Arrested,Unfounded,Firearm,No,No,No,No,28130,0,No,OFF0006,2,198,0,Yes,No,Monday,Morning,Winter,January,2023,No,Cloudy,77,Witness,Medium,Not Applicable / Pending,Not Applicable
INC00003940,2023-003940,2023-10-22,05:13:00,2023-10-22,09:30:00,Sexual Assault,Violent,3W,Infraction,Park,5548 Oak St,40.933406,-74.02077,South,4A,Harbor District,32215,5,4,0-17,Unknown,Hispanic,2,18-24,Unknown,Black,No,,Yes,Closed - Cleared,Unknown,Knife,No,No,Yes,No,25104,0,No,OFF0032,2,77,1,Yes,No,Tuesday,Morning,Fall,October,2023,No,Clear,88,Anonymous,High,Not Applicable / Pending,Not Applicable
INC00003941,2023-003941,2023-12-01,06:17:00,2023-11-30,03:57:00,Theft,Property,6B,Misdemeanor,Mall,758 Maple St,40.793076,-74.200371,North,19D,Northgate,84875,9,4,0-17,Unknown,Black,3,Unknown,Unknown,Unknown,Yes,,Yes,Closed - Arrested,Arrest,Unknown,No,No,No,Yes,20946,0,Yes,OFF0471,1,119,2,No,Yes,Sunday,Night,Winter,December,2023,No,Rain,82,Witness,Medium,Not Applicable / Pending,Pending
INC00003942,2023-003942,2023-06-25,04:36:00,2023-06-23,20:48:00,Homicide,Violent,8S,Felony,Gas Station,8223 Maple St,40.842803,-73.827872,Downtown,5A,Harbor District,35288,7,4,65+,Female,Asian,2,25-34,Female,Other,No,,No,Under Investigation,Unfounded,Unknown,No,No,No,No,46932,0,Yes,OFF0315,1,187,3,Yes,No,Tuesday,Evening,Summer,June,2023,No,Fog,63,Third Party,High,Not Applicable / Pending,Not Applicable
INC00003943,2023-003943,2023-11-16,15:16:00,2023-11-09,09:51:00,Domestic Violence,Other,6Y,Misdemeanor,Mall,8728 Elm St,40.643089,-74.05824,North,13B,Riverside,74375,12,1,18-24,Female,Other,0,18-24,Unknown,Unknown,No,,No,Closed - Unfounded,Unknown,Unknown,No,No,No,No,0,0,Yes,OFF0097,1,75,1,No,Yes,Saturday,Morning,Fall,November,2023,No,Clear,65,Anonymous,High,Not Applicable / Pending,Not Applicable
INC00003944,2023-003944,2023-08-13,20:11:00,2023-08-10,16:56:00,Cybercrime,Other,7H,Misdemeanor,Residence,9983 Pine St,40.761224,-73.998834,South,7A,Southview,47354,5,1,35-44,Unknown,Unknown,1,Unknown,Female,Unknown,No,,No,Closed - Cleared,Unknown,Unknown,No,No,No,No,5020,0,No,OFF0196,1,54,2,Yes,Yes,Tuesday,Afternoon,Summer,August,2023,Yes,Clear,80,Officer,High,Not Applicable / Pending,Not Applicable
INC00003945,2023-003945,2023-12-02,01:05:00,2023-11-28,01:47:00,Homicide,Violent,3N,Infraction,Office,3420 Oak St,40.88313,-74.040767,North,12D,Harbor District,74636,8,4,0-17,Unknown,White,0,Unknown,Female,Asian,No,,Yes,Closed - Cleared,Exceptional,Unknown,No,No,Yes,Yes,496,0,No,OFF0185,1,88,4,No,No,Monday,Night,Winter,December,2023,No,Snow,63,Witness,Low,Not Applicable / Pending,Not Applicable
INC00003946,2023-003946,2023-01-13,09:39:00,2023-01-11,06:37:00,DUI,Other,3A,Felony,Restaurant,4879 Elm St,40.467097,-73.895761,North,1C,Harbor District,68101,2,3,65+,Unknown,White,3,Unknown,Unknown,Asian,No,,Yes,Suspended,Exceptional,Unknown,Yes,No,No,No,0,0,No,OFF0276,1,141,4,No,No,Sunday,Morning,Winter,January,2023,No,Rain,79,Witness,Low,Not Applicable / Pending,Not Applicable
